dataset_name,dataset_title,opencity_url,organization,groups,tags,metadata_modified,axis_labels,shortlist,resource_id,resource_name,resource_format,resource_url,resource_size_bytes,resource_last_modified,resource_mimetype,download_status,local_path,sha256,notes
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,868c0f4a-06b7-4147-9e97-68496deee76f,Delhi MDP 2021 Land Use Map - Zone H,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/868c0f4a-06b7-4147-9e97-68496deee76f/download/af7e2e37-d0b9-4884-9dc7-369ca99658b6.pdf,3624367,2025-11-25T13:47:12.164908,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,cef37c83-bd94-41f9-8831-b730b013ad56,Delhi MDP 2021 Land Use Map - Zone J,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/cef37c83-bd94-41f9-8831-b730b013ad56/download/79ddc378-d159-4707-96f4-a5d618d1b7df.pdf,1549917,2025-11-25T13:47:12.889043,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,5239fb07-0b07-4b62-a19f-6ec6ed0a7222,Delhi MDP 2021 Land Use Map - Zone K1,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/5239fb07-0b07-4b62-a19f-6ec6ed0a7222/download/dd36372c-db94-4520-9ee0-193542b55a04.pdf,5911301,2025-11-25T13:47:13.390291,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,e95a1f22-62a1-49ba-ad56-6198352805f8,Delhi MDP 2021 Maps - Zone K1,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/e95a1f22-62a1-49ba-ad56-6198352805f8/download/cbb2aea6-3dad-4120-a887-c0948dbed8b4.pdf,298166,2025-11-25T13:47:13.854155,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,99c97022-c975-4b40-8bd3-48205270cf13,Delhi MDP 2021 Land Use Maps - Zone K2,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/99c97022-c975-4b40-8bd3-48205270cf13/download/d252b522-6257-43c4-be94-3da83022c626.pdf,894576,2025-11-25T13:47:14.347249,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,bee83238-09a2-498b-a9e5-2292cbe12b65,Delhi MDP 2021 Map 2 - Zone K2,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/bee83238-09a2-498b-a9e5-2292cbe12b65/download/6f07ef71-6cf7-4715-bac3-6cc11cd9d62f.pdf,897701,2025-11-25T13:47:14.870660,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,07c59acd-66d8-4034-a88d-1e12b977258a,Delhi MDP 2021 Map 3 - Zone K2,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/07c59acd-66d8-4034-a88d-1e12b977258a/download/9a91ca04-2bd8-4cea-8691-32970459a812.pdf,1137593,2025-11-25T13:47:15.434894,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,64474f6b-c3e3-4a7a-bafe-aa9d43feee7c,Delhi MDP 2021 Land Use Map - Zone L,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/64474f6b-c3e3-4a7a-bafe-aa9d43feee7c/download/00c23ac8-84d4-4dcf-beb6-b94989562885.pdf,65000962,2025-11-25T13:47:16.481702,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,116e8ce1-0c27-40cb-a86e-c748463f9986,Delhi MDP 2021 Land Use Map - Zone M,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/116e8ce1-0c27-40cb-a86e-c748463f9986/download/614ab4c9-a438-4f44-80a4-7c41d29ed39d.pdf,4279101,2025-11-25T13:47:17.187644,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,bca4c143-106a-4266-a6cc-901fd148f99f,Delhi MDP 2021 Land Use Map - Zone N,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/bca4c143-106a-4266-a6cc-901fd148f99f/download/e1bab68d-b930-42a2-ba23-e21445550269.pdf,13191424,2025-11-25T13:47:17.878784,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,9952391b-264f-424d-83d2-df49b0daef46,Delhi MDP 2021 Land Use Map - Zone O,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/9952391b-264f-424d-83d2-df49b0daef46/download/a4ffb739-44d5-4a2c-8319-c5e6aef60c61.pdf,1853602,2025-11-25T13:47:18.724649,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,034110fd-2852-4114-b27f-0181e29d206a,Delhi MDP 2021 Land Use Map - Zone P-I,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/034110fd-2852-4114-b27f-0181e29d206a/download/6366c854-99aa-4c9f-b08b-5e18fb784bed.pdf,7061402,2025-11-25T13:47:19.406210,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-draft-master-plan-mpd-2041,Delhi Draft Master Plan (MPD) 2041,https://data.opencity.in/dataset/delhi-draft-master-plan-mpd-2041,government-of-delhi,delhi,Urban Planning,2025-11-27T12:40:55.298690,decides;profits,1,17f1d4bb-ee9e-497c-bba7-b601a1f5bb04,Delhi MDP 2021 Land Use Map - Zone P-II,PDF,https://data.opencity.in/dataset/7399c318-9370-47db-ad10-afafd09be8ac/resource/17f1d4bb-ee9e-497c-bba7-b601a1f5bb04/download/0edbee41-7aaf-4bb1-ba2a-294cdff1849f.pdf,1199066,2025-11-25T13:47:20.075949,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-government-order-on-shift-of-all-commercial-vehicles-to-evs-2023,Delhi Government Order On Shift of All Commercial Vehicles to EVs - 2023,https://data.opencity.in/dataset/delhi-government-order-on-shift-of-all-commercial-vehicles-to-evs-2023,government-of-delhi,delhi,Environment;Mobility,2025-11-27T12:37:53.816496,function,1,82b2b748-7573-4422-a7bd-b4400a6fb89a,Delhi - Gazette for Shift to EVs for Commercial Vehicles by 2030,PDF,https://data.opencity.in/dataset/e8ff4ba3-0d2f-4aff-b877-820fdb77e30e/resource/82b2b748-7573-4422-a7bd-b4400a6fb89a/download/01b4f722-c3d8-4bf9-91cc-7abf044e2736.pdf,1281097,2025-11-25T13:48:38.576988,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,64ab6099-7e69-494e-823c-2e6d08da5e52,Alipur DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/64ab6099-7e69-494e-823c-2e6d08da5e52/download/cc428f84-cc61-4ef8-934b-b4e7fc397e74.csv,248406,2025-11-25T13:49:26.930817,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,c1d1fe4e-d515-4b2c-b7f3-b876b00f6c58,Anand Vihar DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/c1d1fe4e-d515-4b2c-b7f3-b876b00f6c58/download/6c3a6f63-8294-44c0-88dd-ad078ef4c91b.csv,295151,2025-11-25T13:49:27.255142,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,e0862a75-f104-4eaa-841a-db491f9e9b94,Ashok Vihar DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/e0862a75-f104-4eaa-841a-db491f9e9b94/download/33f56c56-3203-47bc-8b86-65df414d7d54.csv,288183,2025-11-25T13:49:27.652433,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,8d9950b8-2938-4268-839e-532417716f88,Aya Nagar IMD AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/8d9950b8-2938-4268-839e-532417716f88/download/e9dba999-228f-4156-bec9-e960c9a8a4cb.csv,274228,2025-11-25T13:49:28.038921,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,bb50a938-56eb-4d1a-91e9-e537b6108bf2,Bawana DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/bb50a938-56eb-4d1a-91e9-e537b6108bf2/download/581aad29-9709-42d5-ade0-4dd1384fc384.csv,270088,2025-11-25T13:49:28.426599,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,51db7ddc-8ed0-4825-be52-f5f28eac7059,Burari Crossing IMD AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/51db7ddc-8ed0-4825-be52-f5f28eac7059/download/5c7ee2ed-92d8-419c-982e-6f03127ad372.csv,211545,2025-11-25T13:49:28.828727,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,2e720c33-4656-4da6-9009-9f2cd0cfdcac,Chandni Chowk IITM AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/2e720c33-4656-4da6-9009-9f2cd0cfdcac/download/99c03597-c4d4-45ed-a466-8dfa7222bc2e.csv,126402,2025-11-25T13:49:29.256556,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,48419055-c47f-45b9-8631-537f29017135,CRRI Mathura Road IMD AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/48419055-c47f-45b9-8631-537f29017135/download/b2822150-dc6c-48b5-a570-6fe7b22d9053.csv,284640,2025-11-25T13:49:29.674777,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,a421e7a8-201f-4fdb-bd54-59b5a99a8650,Dr. Karni Singh Shooting Range DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/a421e7a8-201f-4fdb-bd54-59b5a99a8650/download/2d4119ae-f4a3-4761-9827-cf633bcda318.csv,281517,2025-11-25T13:49:30.191158,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,9f8539c9-bafd-4d9d-81a1-7b19c63d6390,DTU CPCB AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/9f8539c9-bafd-4d9d-81a1-7b19c63d6390/download/f7163988-ba10-4bc3-9d6e-c8f96bdf8fa1.csv,316996,2025-11-25T13:49:30.764478,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,402f8e2a-e335-4787-892b-a132a89af20e,Dwarka Sector 8 DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/402f8e2a-e335-4787-892b-a132a89af20e/download/42bf367b-ef3e-4ec0-94a0-56c6cdc3b0a6.csv,287015,2025-11-25T13:49:31.429307,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,78584849-783d-4def-b260-cb07e7d1fc57,IGI Airport T3 IMD AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/78584849-783d-4def-b260-cb07e7d1fc57/download/679bab2f-866c-490c-a2c3-49972b268135.csv,279998,2025-11-25T13:49:31.909929,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,f7e21bb3-9ac3-4638-82d2-0a8bf905912e,IHBAS Dilshad Garden CPCB AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/f7e21bb3-9ac3-4638-82d2-0a8bf905912e/download/445f878b-e3e1-4637-94e5-74e3667a5abd.csv,317649,2025-11-25T13:49:32.444973,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,8e319d28-e9e0-49d7-b735-7f6829b1baf3,ITO CPCB AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/8e319d28-e9e0-49d7-b735-7f6829b1baf3/download/f2ea6fc8-ee3e-44ff-988c-0695b73e5639.csv,316230,2025-11-25T13:49:33.129183,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,d1e349d7-8437-430a-8ec4-16af3db4b2ce,Jahangirpuri DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/d1e349d7-8437-430a-8ec4-16af3db4b2ce/download/ec033486-29c7-40e2-98aa-f7e76ef4d6c1.csv,288607,2025-11-25T13:49:33.658562,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,7e48b781-991a-42ef-90fc-2514b5a1bf04,Jawaharlal Nehru Stadium DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/7e48b781-991a-42ef-90fc-2514b5a1bf04/download/02c9cd86-a3a3-4520-8b88-c729eee9d2a5.csv,286220,2025-11-25T13:49:34.264314,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,a6e12d78-7f92-4bf9-b1b6-e09d39bad8e0,Lodhi Road IITM AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/a6e12d78-7f92-4bf9-b1b6-e09d39bad8e0/download/ffc82051-ef46-47de-aa8e-a90998d7d117.csv,117501,2025-11-25T13:49:34.814350,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,34255da8-6ae5-4dce-ab6d-3f64d4259395,Lodhi Road IMD AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/34255da8-6ae5-4dce-ab6d-3f64d4259395/download/7e5ed1df-6681-4ea0-a609-79ccf5181839.csv,279862,2025-11-25T13:49:35.624541,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,603ea279-ff5b-46f3-ae00-fac60f7b29ac,Major Dhyan Chand National Stadium DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/603ea279-ff5b-46f3-ae00-fac60f7b29ac/download/a4b645af-8197-4fd0-8812-aceb65e5ec7a.csv,285106,2025-11-25T13:49:36.236624,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,58879be9-cce1-432d-afce-6ad08a669c40,Mandir Marg DPCC AQI Data 2017-2023,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/58879be9-cce1-432d-afce-6ad08a669c40/download/55fc20b4-8717-4bd3-a833-829df2fc612d.csv,328820,2025-11-25T13:49:36.849907,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
