State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,2,T. PREMDAS GOUD,,,,,,,8284,Telangana Rashtra Samithi,TRS,,16128,2,,10,35946,43.126,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,4,SANEM SRINIVAS GOUD,,,,,,,3482,CONGRESS,INC,,1259,3,,10,35946,3.367,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,8,ASHOK KUMAR MEKALA,,,,,,,10809,Independent,IND,,104,4,,10,35946,0.278,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,7,ANUGANTI RAJU,,,,,,,10809,Independent,IND,,85,5,,10,35946,0.227,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,3,B. RAMULU,,,,,,,3040,All India Forward Bloc,AIFB,,60,6,,10,35946,0.16,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,9,KOLUKURI SRINIVAS REDDY,,,,,,,10809,Independent,IND,,35,7,,10,35946,0.094,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,5,ABDUL MAJID,,,,,,,u10063,,AIMIM Inquilab,,34,8,,10,35946,0.091,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,10,T.Y.J. MAHANAND GANDI GOUD,,,,,,,10809,Independent,IND,,33,9,,10,35946,0.088,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,6,GIRI BABU YADAV GADHAM,,,,,,,1074,Bahujan Mukti Party,BMP,,1,10,,10,35946,0.003,,79579,37397,1451,46.994,https://www.indiatvnews.com/news/india/ghmc-polls-2020-all-you-need-to-know-polling-station-eligibility-rules-candidates-aimim-trs-bjp-tdp-hyderabad-civic-elections-668291,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,59,Mylardevpally,Unreserved,,NOTA,,,,,,,,,,,131,11,,10,35946,0.35,,79579,37397,1451,46.994,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),3,PODAVU ARCHANA,,,,,,,1605,Bharatiya Janata Party,BJP,,10844,1,,6,22650,46.433,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),1,KORANI SRILATHA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,8438,2,,6,22650,36.131,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),4,BATHULA S DIVYA,,,,,,,3482,CONGRESS,INC,,2857,3,,6,22650,12.233,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),2,NAGULAPALLY ROJA,,,,,,,8300,Telugu Desam,TDP,,328,4,,6,22650,1.404,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),6,ANASUYA KORANI,,,,,,,10809,Independent,IND,,29,5,,6,22650,0.124,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),5,GUNDALA SARITHA,,,,,,,u10063,,AIMIM Inquilab,,18,6,,6,22650,0.077,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,60,Rajendra nagar,Scheduled Caste (Women),,NOTA,,,,,,,,,,,136,7,,6,22650,0.582,,47588,23354,704,49.075,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),4,Sangeeta Mondra,,,,,,,1605,Bharatiya Janata Party,BJP,,13479,1,,9,26705,48.597,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),1,Cheruku Madhavi,,,,,,,8284,Telangana Rashtra Samithi,TRS,,11395,2,,9,26705,41.084,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),3,M. Vasavi,,,,,,,3482,CONGRESS,INC,,877,3,,9,26705,3.162,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),2,A. Madhavi,,,,,,,8300,Telugu Desam,TDP,,316,4,,9,26705,1.139,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),9,Sugandh Kour,,,,,,,10809,Independent,IND,,211,5,,9,26705,0.761,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),8,Shilpa Khandare,,,,,,,10809,Independent,IND,,104,6,,9,26705,0.375,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),6,Nusrat Jahan,,,,,,,10809,Independent,IND,,86,7,,9,26705,0.31,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),5,Uma Maheswari K,,,,,,,10809,Independent,IND,,58,8,,9,26705,0.209,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),7,VV Shanti Kumari,,,,,,,10809,Independent,IND,,23,9,,9,26705,0.083,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,61,Attapur,Backward Classes (Women),,NOTA,,,,,,,,,,,156,10,,9,26705,0.562,,56392,27736,1031,49.184,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,3,DARSHAN BOHINI,,,,,,,1605,Bharatiya Janata Party,BJP,,12711,1,,8,20135,60.853,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,5,A KRISHNA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,6820,2,,8,20135,32.65,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,2,ABHISHEK CHOWGLE,,,,,,,3482,CONGRESS,INC,,303,3,,8,20135,1.451,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,4,KULKESH KUMAR KAWLE,,,,,,,8300,Telugu Desam,TDP,,109,4,,8,20135,0.522,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,1,ATTAPUR RAJESH KUMAR,,,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,53,5,,8,20135,0.254,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,6,ADIRALA MUNENDAR,,,,,,,10809,Independent,IND,,27,6,,8,20135,0.129,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,7,Y BABU GURU,,,,,,,10809,Independent,IND,,11,7,,8,20135,0.053,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,8,HOTKER BALRAJ,,,,,,,10809,Independent,IND,,9,8,,8,20135,0.043,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,62,Ziaguda,Scheduled Caste,,NOTA,,,,,,,,,,,92,9,,8,20135,0.44,,41610,20888,753,50.199,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),4,Merampally Shashikala,,,,,,,1605,Bharatiya Janata Party,BJP,,11756,1,,12,23774,48.269,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),3,PARAMESAWARI SINGH,,,,,,,8284,Telangana Rashtra Samithi,TRS,,10947,2,,12,23774,44.948,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),2,Jyothi Khilewale,,,,,,,3482,CONGRESS,INC,,604,3,,12,23774,2.48,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),10,Thota Srilahta,,,,,,,10809,Independent,IND,,156,4,,12,23774,0.641,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),1,Urmila Devi,,,,,,,8300,Telugu Desam,TDP,,86,5,,12,23774,0.353,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),11,POONAM BAI,,,,,,,10809,Independent,IND,,62,6,,12,23774,0.255,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),5,Shanta Bai,,,,,,,8272,Telangana Jana Samithi,TJSP,,36,7,,12,23774,0.148,,47078,24355,581,51.733,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),9,TAKUR VEENA SINGH,,,,,,,10809,Independent,IND,,20,8,,12,23774,0.082,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),7,Kandada Aruna,,,,,,,10809,Independent,IND,,10,9,,12,23774,0.041,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),6,Usha Bai,,,,,,,10809,Independent,IND,,9,10,,12,23774,0.037,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),8,Chanda Bai,,,,,,,10809,Independent,IND,,8,11,,12,23774,0.033,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),12,Posthy Sumithra Bai,,,,,,,10809,Independent,IND,,5,12,,12,23774,0.021,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,63,Manghalhat,Backward Classes (Women),,NOTA,,,,,,,,,,,75,13,,12,23774,0.308,,47078,24355,581,51.733,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,64,Dattathreyanagar,Backward Class,5,Mohmmad Zaker Baquery,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,12314,1,,5,16041,74.49,,30090,16531,490,54.939,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,64,Dattathreyanagar,Backward Class,1,N. Dharmender Singh,,,,,,,1605,Bharatiya Janata Party,BJP,,1940,2,,5,16041,11.736,,30090,16531,490,54.939,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,64,Dattathreyanagar,Backward Class,3,Mohmmad Saleem,,,,,,,8284,Telangana Rashtra Samithi,TRS,,1538,3,,5,16041,9.304,,30090,16531,490,54.939,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,64,Dattathreyanagar,Backward Class,2,A. Narayana,,,,,,,3482,CONGRESS,INC,,134,4,,5,16041,0.811,,30090,16531,490,54.939,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,64,Dattathreyanagar,Backward Class,4,Mohammed Aziz,,,,,,,8300,Telugu Desam,TDP,,68,5,,5,16041,0.411,,30090,16531,490,54.939,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,64,Dattathreyanagar,Backward Class,,NOTA,,,,,,,,,,,47,6,,5,16041,0.284,,30090,16531,490,54.939,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,2,MANDAGIRI SWAMY,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,10546,1,,7,24383,41.549,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,1,KATLA ASHOK,,,,,,,1605,Bharatiya Janata Party,BJP,,9427,2,,7,24383,37.14,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,5,BHASKAR MUTHYALA,,,,,,,8284,Telangana Rashtra Samithi,TRS,,3540,3,,7,24383,13.947,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,3,J RAVINDER,,,,,,,3482,CONGRESS,INC,,625,4,,7,24383,2.462,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,4,THANDRA CHANDRAKANTH,,,,,,,8300,Telugu Desam,TDP,,143,5,,7,24383,0.563,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,6,HARISH TUMMA,,,,,,,10809,Independent,IND,,17,6,,7,24383,0.067,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,7,R. PANDARI,,,,,,,10809,Independent,IND,,5,7,,7,24383,0.02,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,65,Karwan,Backward Class,,NOTA,,,,,,,,,,,80,8,,7,24383,0.315,,50820,25382,999,49.945,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,1,AMINA BEGUM,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,11182,1,,7,23453,46.077,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,4,C.SUGANDHA PUSHPA,,,,,,,1605,Bharatiya Janata Party,BJP,,7564,2,,7,23453,31.169,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,2,B.BHAGYALAXMI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,4210,3,,7,23453,17.348,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,3,SHOBHA RANI PANDAY,,,,,,,3482,CONGRESS,INC,,301,4,,7,23453,1.24,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,5,B.SUDHA RANI,,,,,,,8300,Telugu Desam,TDP,,96,5,,7,23453,0.396,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,7,LAVANYA R,,,,,,,10809,Independent,IND,,12,6,,7,23453,0.049,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,6,RENU YADAV,,,,,,,10809,Independent,IND,,7,7,,7,23453,0.029,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,66,Lunger house,Women,,NOTA,,,,,,,,,,,81,8,,7,23453,0.334,,50650,24268,815,47.913,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,67,Golkonda,Backward Classes (Women),3,SAMEENA YASMEEN,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,20819,1,,4,26358,76.397,,54716,27251,893,49.804,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,67,Golkonda,Backward Classes (Women),1,ASFIYA KHAN,,,,,,,8284,Telangana Rashtra Samithi,TRS,,3569,2,,4,26358,13.097,,54716,27251,893,49.804,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,67,Golkonda,Backward Classes (Women),2,B.SHAKUNTHALA,,,,,,,1605,Bharatiya Janata Party,BJP,,1641,3,,4,26358,6.022,,54716,27251,893,49.804,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,67,Golkonda,Backward Classes (Women),4,FAHMIDA BEGUM,,,,,,,10809,Independent,IND,,234,4,,4,26358,0.859,,54716,27251,893,49.804,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,67,Golkonda,Backward Classes (Women),,NOTA,,,,,,,,,,,95,5,,4,26358,0.349,,54716,27251,893,49.804,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,68,Tolichowki,Backward Classes (Women),1,DR. AYESHA HUMERA,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,18089,1,,3,20141,87.887,,39808,20582,441,51.703,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,68,Tolichowki,Backward Classes (Women),3,NAGA JYOTHI ABBANAPURI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,1572,2,,3,20141,7.638,,39808,20582,441,51.703,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,68,Tolichowki,Backward Classes (Women),2,ANASUYA,,,,,,,1605,Bharatiya Janata Party,BJP,,392,3,,3,20141,1.905,,39808,20582,441,51.703,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,68,Tolichowki,Backward Classes (Women),,NOTA,,,,,,,,,,,88,4,,3,20141,0.428,,39808,20582,441,51.703,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,69,Nanalnagar,Backward Class,1,Mohammed Naseeruddin,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,21818,1,,4,25932,82.481,,50649,26452,520,52.226,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,69,Nanalnagar,Backward Class,2,Shaik Azhar,,,,,,,8284,Telangana Rashtra Samithi,TRS,,2954,2,,4,25932,11.167,,50649,26452,520,52.226,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,69,Nanalnagar,Backward Class,4,K Karan kumar,,,,,,,1605,Bharatiya Janata Party,BJP,,646,3,,4,25932,2.442,,50649,26452,520,52.226,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,69,Nanalnagar,Backward Class,3,Mohammed Abdul Sarhan,,,,,,,3482,CONGRESS,INC,,447,4,,4,25932,1.69,,50649,26452,520,52.226,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,69,Nanalnagar,Backward Class,,NOTA,,,,,,,,,,,67,5,,4,25932,0.253,,50649,26452,520,52.226,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,70,Mehdipatnam,Backward Class,3,MOHAMMED MAJID HUSSAIN,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,7420,1,,7,11699,62.432,,34275,11885,186,34.675,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,70,Mehdipatnam,Backward Class,2,D GOPALA KRISHNA,,,,,,,1605,Bharatiya Janata Party,BJP,,1936,2,,7,11699,16.289,,34275,11885,186,34.675,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,70,Mehdipatnam,Backward Class,5,SANTHOSH KUMAR HINGOLEKAR,,,,,,,8284,Telangana Rashtra Samithi,TRS,,1249,3,,7,11699,10.509,,34275,11885,186,34.675,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,70,Mehdipatnam,Backward Class,1,M UMA MAHESHWARA RAO,,,,,,,3482,CONGRESS,INC,,864,4,,7,11699,7.27,,34275,11885,186,34.675,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,70,Mehdipatnam,Backward Class,4,P VEERA BABU,,,,,,,8300,Telugu Desam,TDP,,159,5,,7,11699,1.338,,34275,11885,186,34.675,,
